['04/28/2021', ['07', '15'], '67', '6', '280', '0*', '11000*', '10']
['04/28/2021', ['07', '35'], '66', '6', '290', '0*', '11000', '10']
['04/28/2021', ['07', '55'], '66', '5', '250', '0*', '10000', '10']
['04/28/2021', ['08', '15'], '65', '5', '130', '0*', '10000', '10']
['04/28/2021', ['08', '33'], '64', '6', '110', '0*', '10000', '10']
['04/28/2021', ['11', '55'], '67', '10', '240', '18', '2400', '10']
['04/28/2021', ['13', '15'], '71', '9', '270', '20', '2200', '10']
['04/28/2021', ['13', '35'], '72', '10', '250', '18', '2400', '10']
['04/28/2021', ['15', '35'], '65', '10', '260', '17', '2500', '10']
['04/28/2021', ['16', '15'], '64', '14', '270', '20', '3100', '10']
['04/28/2021', ['16', '35'], '64', '10', '260', '20', '3300', '10']
['04/28/2021', ['16', '55'], '63', '11', '280', '20', '3300', '10']
['04/28/2021', ['17', '15'], '63', '16', '270', '20*', '4700', '10']
['04/28/2021', ['17', '35'], '62', '11', '280', '17', '4900', '10']
['04/28/2021', ['17', '55'], '62', '7', '330', '16', '2900', '10']
['04/28/2021', ['18', '15'], '62', '5', '240', '16*', '3800', '10']
['04/28/2021', ['18', '35'], '61', '5', '230', '16*', '3800', '10']
['04/28/2021', ['18', '55'], '61', '5', '330', '16*', '4200', '10']
['04/28/2021', ['19', '15'], '60', '3', '230', '16*', '4200', '10']
['04/28/2021', ['19', '35'], '60', '3', '270', '16*', '4200', '10']
['04/28/2021', ['19', '55'], '60', '5', '260', '16*', '4000', '10']
['04/29/2021', ['19', '15'], '52', '5', '260', '0*', '2500', '7']
['04/29/2021', ['19', '35'], '51', '8', '270', '0*', '2300', '7']
['04/29/2021', ['19', '55'], '49', '9', '270', '0*', '2300*', '7']
['04/30/2021', ['05', '15'], '42', '5', '270', '0*', '7000', '10']
['04/30/2021', ['05', '35'], '42', '3', '300', '0*', '7000', '10']
['04/30/2021', ['05', '55'], '43', '5', '250', '0*', '12000', '10']
['04/30/2021', ['06', '12'], '43', '7', '260', '0*', '6500', '10']
['04/30/2021', ['06', '35'], '43', '6', '280', '0*', '6500', '10']
['04/30/2021', ['06', '55'], '43', '9', '280', '0*', '4300', '10']
['04/30/2021', ['07', '15'], '43', '5', '320', '0*', '3600', '10']
['04/30/2021', ['07', '35'], '43', '7', '310', '0*', '2000', '10']
['04/30/2021', ['17', '15'], '54', '16', '310', '20', '7000*', '10']
['04/30/2021', ['18', '55'], '50', '13', '340', '20', '7220', '10']
['04/30/2021', ['19', '35'], '49', '13', '310', '20', '7220', '10']
['04/30/2021', ['19', '55'], '47', '10', '310', '20*', '7220', '10']
['05/01/2021', ['06', '55'], '36', '5', '200', '20*', '7220', '10']
['05/01/2021', ['07', '15'], '38', '10', '190', '20*', '7220', '10']
['05/01/2021', ['07', '35'], '41', '9', '180', '20*', '7220', '10']
['05/01/2021', ['07', '55'], '44', '9', '160', '20*', '7220', '10']
['05/01/2021', ['08', '15'], '46', '11', '160', '18', '7220', '10']
['05/01/2021', ['08', '55'], '49', '15', '150', '20', '11000', '10']
['05/01/2021', ['11', '15'], '56', '8', '200', '16', '7220', '10']
['05/01/2021', ['11', '35'], '58', '8', '200', '20', '7220', '10']
['05/01/2021', ['12', '15'], '59', '11', '170', '20', '7220', '10']
['05/01/2021', ['12', '55'], '60', '9', '190', '20', '7220', '10']
['05/01/2021', ['13', '15'], '61', '9', '190', '20', '12000', '10']
['05/01/2021', ['13', '55'], '60', '7', '190', '18', '12000', '10']
['05/01/2021', ['15', '15'], '65', '11', '190', '20', '7220', '10']
['05/01/2021', ['17', '15'], '69', '13', '210', '20', '7220*', '10']
['05/01/2021', ['18', '35'], '70', '9', '230', '18', '7220*', '10']
['05/01/2021', ['18', '55'], '69', '11', '220', '18', '7220*', '10']
['05/01/2021', ['19', '15'], '69', '9', '220', '18', '7220*', '10']
['05/01/2021', ['19', '35'], '68', '10', '220', '18*', '7220*', '10']
['05/01/2021', ['19', '55'], '67', '6', '190', '0', '7220*', '10']
['05/02/2021', ['05', '15'], '63', '8', '230', '18', '12000*', '10']
['05/02/2021', ['05', '35'], '63', '8', '230', '18*', '12000*', '10']
['05/02/2021', ['05', '55'], '63', '7', '220', '17', '12000*', '10']
['05/02/2021', ['06', '15'], '63', '9', '220', '16', '12000*', '10']
['05/02/2021', ['06', '35'], '62', '6', '230', '16*', '12000*', '10']
['05/02/2021', ['06', '55'], '62', '6', '210', '16*', '12000*', '10']
['05/02/2021', ['07', '15'], '63', '10', '230', '16', '12000*', '10']
['05/02/2021', ['07', '35'], '64', '10', '230', '16', '12000*', '10']
['05/02/2021', ['08', '35'], '68', '9', '240', '18', '12000*', '10']
['05/02/2021', ['08', '55'], '68', '13', '240', '18', '12000*', '10']
['05/02/2021', ['09', '55'], '72', '11', '260', '18', '12000*', '10']
['05/02/2021', ['11', '15'], '75', '10', '260', '16', '12000*', '10']
['05/02/2021', ['15', '15'], '81', '9', '250', '20', '6500', '10']
['05/02/2021', ['15', '35'], '80', '11', '230', '20', '6500', '10']
['05/02/2021', ['16', '35'], '79', '10', '230', '18', '7500', '10']
['05/02/2021', ['16', '55'], '79', '11', '240', '20', '7000', '10']
['05/02/2021', ['17', '35'], '79', '14', '230', '20', '7000', '10']
['05/02/2021', ['19', '35'], '75', '7', '220', '0', '7000', '10']
['05/02/2021', ['19', '55'], '74', '7', '210', '0', '7000', '10']
['05/03/2021', ['05', '15'], '56', '6', '180', '0*', '3700', '10']
['05/03/2021', ['05', '35'], '56', '7', '190', '0*', '3900', '7']
['05/03/2021', ['05', '55'], '56', '6', '170', '0*', '4100', '10']
['05/03/2021', ['06', '15'], '56', '10', '180', '0*', '2500', '10']
['05/04/2021', ['11', '55'], '58', '11', '270', '17', '2100', '10']
['05/04/2021', ['12', '15'], '59', '10', '290', '17', '2100', '10']
['05/04/2021', ['12', '35'], '58', '13', '300', '18', '2100', '10']
['05/04/2021', ['12', '55'], '58', '14', '300', '20', '2300', '10']
['05/04/2021', ['14', '15'], '56', '14', '310', '20', '2100', '10']
['05/04/2021', ['14', '35'], '55', '10', '300', '18', '2100', '10']
['05/04/2021', ['14', '55'], '55', '11', '300', '17', '2100', '10']
['05/04/2021', ['15', '55'], '54', '14', '310', '20', '2100', '10']
['05/04/2021', ['16', '15'], '54', '8', '310', '17', '2100', '10']
['05/04/2021', ['16', '35'], '54', '11', '290', '20', '2300', '10']
['05/04/2021', ['16', '55'], '54', '9', '290', '20*', '2300', '10']
['05/04/2021', ['17', '15'], '54', '10', '290', '20*', '2500', '10']
['05/04/2021', ['17', '35'], '54', '13', '290', '16', '2500', '10']
['05/04/2021', ['17', '55'], '54', '10', '290', '16*', '2500', '10']
['05/04/2021', ['18', '15'], '53', '11', '290', '16*', '2500', '10']
['05/04/2021', ['18', '35'], '53', '10', '300', '16*', '2500', '10']
['05/04/2021', ['18', '55'], '53', '6', '310', '16*', '2600', '10']
['05/04/2021', ['19', '15'], '53', '8', '300', '16*', '2400', '10']
['05/04/2021', ['19', '35'], '53', '11', '310', '17', '2400', '10']
['05/04/2021', ['19', '55'], '52', '11', '320', '17', '2400', '10']
['05/05/2021', ['05', '15'], '40', '8', '340', '16*', '2400', '10']
['05/05/2021', ['05', '35'], '40', '6', '330', '16*', '2400', '10']
['05/05/2021', ['05', '55'], '40', '9', '340', '16*', '2000', '10']
['05/05/2021', ['06', '15'], '40', '14', '340', '17', '2000', '10']
['05/05/2021', ['06', '35'], '40', '11', '340', '18', '2000', '10']
['05/05/2021', ['06', '55'], '41', '8', '330', '18*', '2000', '10']
['05/05/2021', ['07', '15'], '41', '11', '330', '20', '2000', '10']
['05/05/2021', ['07', '35'], '42', '11', '320', '17', '2400', '10']
['05/05/2021', ['07', '55'], '42', '10', '310', '16', '2400', '10']
['05/05/2021', ['08', '15'], '43', '10', '320', '16*', '2400', '10']
['05/05/2021', ['08', '35'], '44', '11', '300', '16*', '2600', '10']
['05/05/2021', ['08', '55'], '44', '13', '310', '20', '2600', '10']
['05/05/2021', ['09', '15'], '45', '11', '320', '20', '2600', '10']
['05/05/2021', ['09', '35'], '46', '11', '320', '17', '2600', '10']
['05/05/2021', ['09', '55'], '46', '8', '330', '17*', '2600', '10']
['05/05/2021', ['10', '15'], '46', '13', '330', '20', '2600', '10']
['05/05/2021', ['10', '35'], '46', '11', '340', '18', '2900', '10']
['05/05/2021', ['10', '55'], '46', '9', '340', '17', '2700', '10']
['05/05/2021', ['11', '15'], '47', '14', '320', '18', '2700', '10']
['05/05/2021', ['11', '35'], '47', '11', '320', '17', '3000', '10']
['05/05/2021', ['11', '55'], '47', '10', '330', '17*', '3200', '10']
['05/05/2021', ['12', '15'], '47', '11', '300', '16', '3000', '10']
['05/05/2021', ['12', '55'], '50', '14', '310', '18', '3500', '10']
['05/05/2021', ['14', '35'], '55', '14', '350', '17', '4700', '10']
['05/05/2021', ['16', '15'], '55', '14', '350', '17', '5000', '10']
['05/05/2021', ['16', '35'], '55', '11', '360', '18', '5000', '10']
['05/05/2021', ['16', '55'], '54', '14', '350', '17', '5000', '10']
['05/05/2021', ['17', '15'], '55', '13', '310', '16', '5000*', '10']
['05/05/2021', ['17', '35'], '55', '11', '350', '16', '5000*', '10']
['05/05/2021', ['17', '55'], '55', '10', '350', '16*', '6000', '10']
['05/05/2021', ['18', '15'], '55', '11', '350', '20', '6000', '10']
['05/05/2021', ['18', '35'], '54', '13', '360', '17', '6000', '10']
['05/05/2021', ['18', '55'], '54', '10', '340', '17', '6000', '10']
['05/05/2021', ['19', '15'], '53', '11', '360', '17*', '6000*', '10']
['05/05/2021', ['19', '35'], '51', '3', '330', '17*', '6000*', '10']
['05/05/2021', ['19', '55'], '50', '6', '360', '17*', '6000*', '10']
['05/06/2021', ['04', '55'], '38', '0', '0', '0*', '9000', '10']
['05/06/2021', ['05', '15'], '38', '0', '0', '0*', '9000', '10']
['05/06/2021', ['05', '35'], '38', '0', '0', '0*', '7000', '10']
['05/06/2021', ['05', '55'], '38', '0', '0', '0', '8000', '10']
['05/06/2021', ['06', '15'], '38', '0', '0', '0*', '8000', '10']
['05/06/2021', ['06', '35'], '39', '0', '0', '0*', '7000', '10']
['05/06/2021', ['06', '55'], '41', '0', '0', '0*', '7000', '10']
['05/06/2021', ['07', '15'], '44', '0', '0', '0*', '8000', '10']
['05/06/2021', ['07', '35'], '45', '3', '130', '0*', '8000', '10']
['05/06/2021', ['07', '55'], '47', '5', '140', '0*', '8000', '10']
['05/06/2021', ['08', '15'], '47', '0', '0', '0*', '7000', '10']
['05/06/2021', ['08', '35'], '47', '0', '0', '0*', '7000', '10']
['05/06/2021', ['08', '55'], '48', '3', '150', '0*', '7000', '10']
['05/06/2021', ['09', '15'], '48', '0', '0', '0*', '7000', '10']
['05/06/2021', ['09', '35'], '48', '0', '0', '0*', '7000', '10']
['05/06/2021', ['09', '55'], '48', '6', '170', '0*', '7000', '10']
['05/06/2021', ['10', '15'], '48', '3', '150', '0*', '7000', '10']
['05/06/2021', ['10', '35'], '49', '0', '0', '0*', '7000', '10']
['05/06/2021', ['10', '55'], '49', '3', '170', '0*', '4700', '10']
['05/06/2021', ['11', '15'], '49', '5', '280', '0*', '7000', '10']
['05/06/2021', ['11', '35'], '48', '3', '250', '0*', '7000', '10']
['05/06/2021', ['11', '55'], '48', '5', '290', '0*', '7000', '10']
['05/06/2021', ['12', '15'], '49', '6', '340', '0*', '7000', '10']
['05/06/2021', ['12', '35'], '49', '5', '330', '0*', '5000', '10']
['05/06/2021', ['12', '55'], '48', '3', '330', '0*', '3600', '10']
['05/06/2021', ['13', '15'], '47', '6', '360', '0*', '3600', '10']
['05/06/2021', ['13', '35'], '47', '3', '20', '0*', '4300', '10']
['05/06/2021', ['13', '55'], '46', '5', '30', '0*', '4300', '10']
['05/06/2021', ['14', '15'], '45', '5', '350', '0*', '4800', '10']
['05/06/2021', ['14', '35'], '45', '5', '360', '0*', '4300', '10']
['05/06/2021', ['14', '55'], '44', '0', '0', '0*', '3800', '10']
['05/06/2021', ['15', '15'], '44', '3', '360', '0*', '3600', '10']
['05/06/2021', ['15', '35'], '44', '5', '360', '0*', '3800', '10']
['05/06/2021', ['15', '55'], '44', '3', '40', '0*', '3500', '7']
['05/06/2021', ['16', '15'], '44', '0', '0', '0*', '3700', '10']
['05/06/2021', ['16', '35'], '44', '0', '0', '0*', '3800', '10']
['05/06/2021', ['16', '55'], '44', '3', '50', '0*', '3500', '10']
['05/06/2021', ['17', '15'], '44', '3', '40', '0*', '3300', '10']
['05/06/2021', ['17', '35'], '44', '5', '40', '0*', '3300', '10']
['05/06/2021', ['17', '55'], '44', '3', '50', '0*', '3400', '10']
['05/06/2021', ['18', '15'], '44', '0', '0', '0*', '3400', '10']
['05/06/2021', ['18', '35'], '44', '0', '0', '0*', '3400', '10']
['05/06/2021', ['18', '55'], '44', '0', '0', '0*', '3400', '10']
['05/06/2021', ['19', '15'], '43', '0', '0', '0*', '3000', '10']
['05/06/2021', ['19', '35'], '43', '3', '350', '0*', '3000', '10']
['05/06/2021', ['19', '55'], '43', '0', '0', '0', '2600', '10']
['05/06/2021', ['20', '15'], '43', '0', '0', '0', '2600', '10']
['05/07/2021', ['08', '15'], '45', '3', '160', '0*', '4900', '10']
['05/07/2021', ['08', '35'], '46', '0', '0', '0*', '4900', '10']
['05/07/2021', ['08', '55'], '46', '5', '140', '0*', '4900*', '10']
['05/07/2021', ['09', '15'], '47', '3', '150', '0*', '2000', '10']
['05/07/2021', ['09', '35'], '48', '6', '150', '0*', '2000', '10']
['05/07/2021', ['09', '55'], '49', '7', '140', '0*', '2200', '10']
['05/07/2021', ['10', '15'], '50', '6', '150', '0*', '2400', '10']
['05/07/2021', ['10', '35'], '50', '6', '210', '0*', '3000', '10']
['05/07/2021', ['10', '55'], '50', '7', '210', '0*', '3200', '10']
['05/07/2021', ['11', '15'], '50', '7', '240', '0*', '3400', '10']
['05/07/2021', ['11', '35'], '51', '5', '220', '0*', '6000', '10']
['05/07/2021', ['11', '55'], '52', '9', '230', '0*', '7000', '10']
['05/07/2021', ['12', '15'], '51', '3', '260', '0*', '3400', '10']
['05/07/2021', ['12', '35'], '51', '7', '250', '0*', '3500', '10']
['05/07/2021', ['13', '15'], '54', '11', '250', '18', '3200', '10']
['05/07/2021', ['15', '55'], '52', '14', '310', '20', '4800', '10']
['05/07/2021', ['16', '35'], '55', '10', '280', '18', '4400', '10']
['05/07/2021', ['19', '15'], '49', '9', '300', '20', '5000', '10']
['05/07/2021', ['19', '55'], '45', '9', '350', '17', '4400', '10']
['05/07/2021', ['20', '15'], '45', '14', '350', '18', '3300', '10']
['05/08/2021', ['06', '35'], '35', '7', '310', '0*', '7220', '10']
['05/08/2021', ['06', '55'], '36', '7', '330', '0*', '7220', '10']
['05/08/2021', ['07', '15'], '37', '7', '340', '0*', '7220', '10']
['05/08/2021', ['07', '35'], '38', '9', '330', '0*', '7220', '10']
['05/08/2021', ['07', '55'], '40', '13', '320', '16', '7220', '10']
['05/08/2021', ['08', '15'], '41', '10', '320', '16*', '7220', '10']
['05/08/2021', ['08', '35'], '42', '9', '340', '16*', '7220', '10']
['05/08/2021', ['08', '55'], '42', '7', '320', '16*', '7220', '10']
['05/08/2021', ['09', '15'], '44', '9', '340', '16', '7220', '10']
['05/08/2021', ['09', '35'], '44', '9', '340', '18', '7220', '10']
['05/08/2021', ['09', '55'], '45', '10', '330', '16', '7220', '10']
['05/08/2021', ['10', '15'], '46', '6', '320', '16*', '7220', '10']
['05/08/2021', ['10', '35'], '47', '10', '310', '16', '7220', '10']
['05/08/2021', ['10', '55'], '48', '8', '330', '16', '7220', '10']
['05/08/2021', ['11', '15'], '48', '6', '270', '16', '7220', '10']
['05/08/2021', ['11', '35'], '48', '9', '320', '16', '7220', '10']
['05/08/2021', ['11', '55'], '49', '7', '330', '16', '7220', '10']
['05/08/2021', ['12', '15'], '50', '7', '300', '16*', '5000', '10']
['05/08/2021', ['12', '35'], '52', '7', '290', '18', '5000', '10']
['05/08/2021', ['12', '55'], '51', '7', '340', '17', '7220', '10']
['05/08/2021', ['13', '15'], '51', '6', '290', '17*', '5500', '10']
['05/08/2021', ['13', '35'], '51', '6', '330', '17*', '5500', '10']
['05/08/2021', ['13', '55'], '51', '6', '290', '17*', '5500', '10']
['05/08/2021', ['14', '15'], '53', '8', '300', '17*', '5500', '10']
['05/08/2021', ['14', '35'], '52', '6', '330', '17*', '5500', '10']
['05/08/2021', ['14', '55'], '53', '3', '120', '17*', '5500', '10']
['05/08/2021', ['15', '15'], '55', '9', '330', '17*', '5500', '10']
['05/08/2021', ['15', '35'], '51', '6', '20', '17*', '6500', '10']
['05/08/2021', ['15', '55'], '54', '7', '350', '11', '6500', '10']
['05/08/2021', ['16', '15'], '52', '9', '300', '11*', '7220', '10']
['05/08/2021', ['16', '35'], '53', '0', '0', '11*', '6500', '10']
['05/08/2021', ['16', '55'], '54', '6', '270', '11*', '6500', '10']
['05/08/2021', ['17', '15'], '53', '3', '240', '11*', '6500', '10']
['05/08/2021', ['17', '35'], '53', '6', '20', '11*', '6500', '10']
['05/08/2021', ['17', '55'], '54', '7', '290', '11*', '6500', '10']
['05/08/2021', ['18', '15'], '52', '7', '300', '11*', '7500', '10']
['05/08/2021', ['18', '35'], '52', '9', '290', '11*', '7500', '10']
['05/08/2021', ['18', '55'], '51', '9', '320', '11*', '7500*', '10']
['05/08/2021', ['19', '15'], '51', '7', '290', '11*', '7500*', '10']
['05/08/2021', ['19', '35'], '50', '0', '0', '11*', '7000', '10']
['05/08/2021', ['19', '55'], '48', '0', '0', '11*', '7000', '10']
['05/08/2021', ['20', '15'], '47', '0', '0', '11*', '7000', '10']
['05/09/2021', ['04', '55'], '41', '0', '0', '11*', '6500', '10']
['05/09/2021', ['05', '15'], '41', '0', '0', '11*', '6500', '10']
['05/09/2021', ['05', '35'], '40', '0', '0', '11*', '6500*', '10']
['05/09/2021', ['05', '55'], '41', '0', '0', '11*', '6500*', '10']
['05/09/2021', ['06', '15'], '41', '0', '0', '11*', '6500*', '10']
['05/09/2021', ['06', '35'], '41', '0', '0', '11*', '6500*', '10']
['05/09/2021', ['06', '55'], '42', '0', '0', '11*', '6500*', '10']
['05/09/2021', ['07', '15'], '43', '3', '160', '11*', '6500*', '10']
['05/09/2021', ['07', '35'], '44', '5', '150', '11*', '6500*', '10']
['05/09/2021', ['07', '55'], '44', '3', '150', '11*', '6500*', '10']
['05/09/2021', ['08', '15'], '45', '5', '150', '11*', '12000', '10']
['05/09/2021', ['08', '35'], '46', '3', '150', '11*', '12000', '10']
['05/09/2021', ['08', '55'], '46', '5', '150', '11*', '12000', '10']
['05/09/2021', ['09', '15'], '46', '3', '160', '11*', '12000', '10']
['05/09/2021', ['09', '35'], '46', '5', '130', '11*', '2600', '10']
['05/09/2021', ['09', '55'], '47', '6', '150', '11*', '2800', '10']
['05/09/2021', ['10', '15'], '46', '5', '150', '11*', '2600', '10']
['05/09/2021', ['10', '35'], '46', '5', '160', '11*', '2600', '10']
['05/09/2021', ['10', '55'], '47', '5', '110', '11*', '2600', '10']
['05/09/2021', ['11', '15'], '48', '6', '90', '11*', '2500', '10']
['05/09/2021', ['11', '35'], '48', '7', '140', '11*', '2800', '10']
['05/09/2021', ['11', '55'], '47', '8', '150', '20', '2800', '10']
['05/09/2021', ['12', '15'], '47', '7', '140', '20', '2600', '10']
['05/09/2021', ['12', '35'], '48', '8', '140', '18', '2400', '10']
['05/09/2021', ['12', '55'], '48', '7', '120', '18', '4200', '10']
['05/09/2021', ['13', '15'], '48', '10', '100', '17', '2400', '10']
['05/09/2021', ['13', '35'], '48', '5', '150', '17*', '2400', '10']
['05/09/2021', ['13', '55'], '47', '7', '120', '17*', '2800', '10']
['05/09/2021', ['14', '15'], '47', '8', '140', '17*', '3600', '10']
['05/09/2021', ['14', '35'], '47', '5', '140', '17*', '4100', '10']
['05/09/2021', ['14', '55'], '47', '5', '140', '17*', '4800', '10']
['05/09/2021', ['15', '15'], '46', '7', '150', '17*', '4800', '10']
['05/09/2021', ['15', '35'], '47', '3', '70', '17*', '6000', '10']
['05/09/2021', ['15', '55'], '47', '5', '170', '17*', '5000', '10']
['05/09/2021', ['16', '15'], '49', '3', '50', '17*', '5000', '10']
['05/09/2021', ['16', '35'], '48', '5', '80', '17*', '5500', '10']
['05/09/2021', ['16', '55'], '49', '5', '20', '17*', '6500', '10']
['05/09/2021', ['17', '15'], '49', '3', '50', '17*', '7500', '10']
['05/09/2021', ['17', '35'], '49', '3', '140', '17*', '7500', '10']
['05/09/2021', ['17', '55'], '50', '5', '100', '17*', '3200', '10']
['05/09/2021', ['18', '15'], '51', '3', '130', '17*', '3400', '10']
['05/09/2021', ['18', '35'], '51', '5', '20', '17*', '3600', '10']
['05/09/2021', ['18', '55'], '51', '3', '20', '17*', '3600', '10']
['05/09/2021', ['19', '15'], '50', '5', '170', '17*', '6500', '10']
['05/09/2021', ['19', '35'], '50', '5', '180', '17*', '4600', '10']
['05/09/2021', ['19', '55'], '49', '0', '0', '17*', '4600', '10']
['05/09/2021', ['20', '15'], '47', '0', '0', '17*', '7500', '10']
['05/10/2021', ['06', '35'], '35', '5', '270', '0*', '9000', '10']
['05/10/2021', ['06', '55'], '37', '6', '270', '0*', '9000', '10']
['05/10/2021', ['07', '15'], '39', '6', '290', '0*', '9000*', '10']
['05/10/2021', ['07', '35'], '40', '3', '280', '0*', '5500', '10']
['05/10/2021', ['07', '55'], '41', '5', '300', '0*', '5500', '10']
['05/10/2021', ['08', '15'], '41', '5', '290', '0*', '8000', '10']
['05/10/2021', ['08', '35'], '41', '5', '290', '0*', '6000', '10']
['05/10/2021', ['08', '55'], '42', '0', '0', '0*', '6000', '10']
['05/10/2021', ['09', '15'], '43', '6', '320', '0*', '7000', '10']
['05/10/2021', ['09', '35'], '45', '7', '330', '16', '7000', '10']
['05/10/2021', ['09', '55'], '46', '5', '350', '17', '7000', '10']
['05/10/2021', ['10', '15'], '46', '7', '340', '17*', '7000', '10']
['05/10/2021', ['10', '35'], '46', '7', '340', '17*', '7000', '10']
['05/10/2021', ['10', '55'], '48', '9', '330', '17*', '6000', '10']
['05/10/2021', ['11', '15'], '49', '6', '300', '17*', '6000', '10']
['05/10/2021', ['11', '35'], '50', '11', '310', '18', '4700', '10']
['05/10/2021', ['11', '55'], '48', '14', '320', '20', '4700', '10']
['05/10/2021', ['14', '15'], '51', '9', '270', '18', '4600', '10']
['05/10/2021', ['14', '55'], '52', '10', '250', '17', '4300', '10']
['05/10/2021', ['15', '55'], '51', '10', '280', '17', '6000', '10']
['05/10/2021', ['16', '15'], '53', '9', '260', '20', '4700', '10']
['05/10/2021', ['16', '35'], '54', '10', '270', '20', '4900', '10']
['05/10/2021', ['16', '55'], '53', '8', '240', '20*', '5000', '10']
['05/10/2021', ['17', '15'], '54', '15', '270', '20', '6000', '10']
['05/10/2021', ['17', '35'], '52', '10', '280', '18', '6000', '10']
['05/10/2021', ['17', '55'], '53', '10', '280', '18*', '6000', '10']
['05/10/2021', ['18', '15'], '51', '9', '270', '18*', '5000', '10']
['05/10/2021', ['18', '35'], '51', '6', '260', '18*', '7000', '10']
['05/10/2021', ['18', '55'], '51', '7', '290', '18*', '6000', '10']
['05/10/2021', ['19', '15'], '51', '9', '290', '18*', '6000', '10']
['05/10/2021', ['19', '35'], '50', '11', '290', '18*', '7000', '10']
['05/10/2021', ['19', '55'], '49', '10', '280', '18*', '7000', '10']
['05/10/2021', ['20', '15'], '49', '10', '290', '17', '7000', '10']
['05/11/2021', ['06', '35'], '35', '7', '310', '18*', '7500*', '10']
['05/11/2021', ['06', '55'], '36', '7', '290', '18*', '7500*', '10']
['05/11/2021', ['07', '15'], '38', '8', '300', '18*', '7500*', '10']
['05/11/2021', ['07', '35'], '39', '8', '290', '18*', '7500*', '10']
['05/11/2021', ['07', '55'], '41', '8', '310', '18*', '7500*', '10']
['05/11/2021', ['08', '15'], '43', '10', '310', '18*', '2700', '10']
['05/11/2021', ['08', '55'], '44', '11', '330', '20', '3100', '10']
['05/11/2021', ['09', '15'], '44', '14', '340', '18', '3500', '10']
['05/11/2021', ['09', '35'], '46', '15', '290', '20', '3700', '10']
['05/11/2021', ['10', '35'], '46', '14', '270', '18', '4200', '10']
['05/11/2021', ['11', '35'], '49', '13', '330', '17', '4800', '10']
['05/11/2021', ['12', '35'], '51', '13', '300', '20', '5000', '10']
['05/11/2021', ['13', '55'], '49', '10', '260', '20', '2800', '10']
['05/11/2021', ['14', '15'], '49', '8', '330', '20*', '4000', '10']
['05/11/2021', ['14', '35'], '50', '14', '310', '20', '5000', '10']
['05/11/2021', ['15', '15'], '52', '9', '310', '20', '6000', '10']
['05/11/2021', ['15', '35'], '51', '13', '350', '20', '6000', '10']
['05/11/2021', ['16', '55'], '53', '11', '330', '17', '5500', '10']
['05/11/2021', ['17', '55'], '51', '14', '330', '17', '7500', '10']
['05/11/2021', ['18', '15'], '51', '15', '340', '17*', '7500*', '10']
['05/11/2021', ['18', '35'], '51', '13', '340', '17*', '8000', '10']
['05/11/2021', ['18', '55'], '50', '11', '330', '20', '8000*', '10']
['05/11/2021', ['19', '15'], '50', '10', '350', '20', '7500', '10']
['05/11/2021', ['19', '35'], '48', '9', '360', '20*', '7500', '10']
['05/11/2021', ['19', '55'], '46', '8', '330', '20*', '7500*', '10']
['05/11/2021', ['20', '15'], '46', '7', '320', '20*', '7500*', '10']
['05/12/2021', ['06', '35'], '35', '7', '200', '0*', '7500*', '10']
['05/12/2021', ['06', '55'], '39', '3', '290', '0*', '7500*', '10']
['05/12/2021', ['07', '15'], '41', '3', '320', '0*', '7500*', '10']
['05/12/2021', ['07', '35'], '43', '3', '330', '0*', '7500*', '10']
['05/12/2021', ['07', '55'], '45', '5', '340', '0*', '7500*', '10']
['05/12/2021', ['08', '15'], '47', '7', '350', '0*', '7500*', '10']
['05/12/2021', ['08', '35'], '49', '8', '360', '0*', '7500*', '10']
['05/12/2021', ['08', '55'], '51', '9', '320', '0*', '7500*', '10']
['05/12/2021', ['09', '15'], '52', '5', '20', '0*', '7500*', '10']
['05/12/2021', ['09', '35'], '53', '9', '350', '0*', '7500*', '10']
['05/12/2021', ['09', '55'], '54', '8', '360', '0*', '7500*', '10']
['05/12/2021', ['10', '15'], '55', '3', '50', '0*', '7500*', '10']
['05/12/2021', ['10', '35'], '56', '13', '350', '18', '7500*', '10']
['05/12/2021', ['10', '55'], '57', '9', '290', '17', '7500*', '10']
['05/12/2021', ['11', '15'], '57', '6', '80', '17*', '7500*', '10']
['05/12/2021', ['11', '35'], '58', '11', '60', '17*', '6500', '10']
['05/12/2021', ['11', '55'], '59', '8', '20', '17*', '6500', '10']
['05/12/2021', ['12', '15'], '59', '9', '360', '17*', '6500', '10']
['05/12/2021', ['12', '35'], '59', '8', '30', '17*', '6500', '10']
['05/12/2021', ['12', '55'], '59', '3', '210', '17*', '6500', '10']
['05/12/2021', ['13', '15'], '58', '3', '40', '17*', '6500', '10']
['05/12/2021', ['13', '35'], '61', '8', '360', '16', '6500', '10']
['05/12/2021', ['13', '55'], '60', '6', '340', '16*', '7500', '10']
['05/12/2021', ['14', '15'], '59', '10', '330', '17', '7500', '10']
['05/12/2021', ['14', '35'], '62', '9', '330', '16', '7500', '10']
['05/12/2021', ['14', '55'], '62', '0', '0', '16*', '7500', '10']
['05/12/2021', ['15', '15'], '59', '13', '360', '18', '7500', '10']
['05/12/2021', ['15', '35'], '62', '5', '320', '18*', '7500*', '10']
['05/12/2021', ['15', '56'], '62', '8', '360', '16', '8500', '10']
['05/12/2021', ['16', '15'], '62', '5', '60', '16*', '8500', '10']
['05/12/2021', ['16', '35'], '63', '9', '290', '16*', '8500', '10']
